time/fps,time/time_elapsed,train/n_updates,train/ent_coef,train/ent_coef_loss,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,rollout/ep_rew_mean,train/critic_loss,time/episodes,train/learning_rate,eval/mean_reward,eval/mean_ep_length
274,4788,164385,0.2865757346153259,-1.075645923614502,50.8,1315184,-422.0560302734375,1503.35262773,1576.2362060546875,9516,0.001,,
274,4789,164408,0.28478914499282837,0.15649355947971344,50.29,1315368,-496.39019775390625,1541.6319477200002,2196.03515625,9520,0.001,,
274,4789,164444,0.28104981780052185,-1.0380792617797852,50.32,1315656,-468.7234191894531,1512.39269305,2244.1005859375,9524,0.001,,
274,4790,164464,0.27845001220703125,-0.7655773162841797,51.96,1315816,-471.8333435058594,1496.4509710700002,2329.599609375,9528,0.001,,
274,4791,164501,0.2754707932472229,-0.29616138339042664,52.41,1316112,-414.66510009765625,1492.93598637,2296.6044921875,9532,0.001,,
274,4792,164517,0.274583637714386,0.06308867037296295,52.03,1316240,-502.25714111328125,1496.17695457,2967.88525390625,9536,0.001,,
274,4793,164555,0.2729886472225189,-0.43296515941619873,52.33,1316544,-402.7977294921875,1494.9811636199997,1634.4779052734375,9540,0.001,,
274,4793,164566,0.27224674820899963,-0.9574195146560669,52.35,1316632,-386.62139892578125,1495.8307343099996,3304.556640625,9544,0.001,,
274,4794,164600,0.26977214217185974,-0.7562507390975952,52.19,1316904,-464.62786865234375,1495.43140811,3281.94189453125,9548,0.001,,
274,4794,164611,0.2689003348350525,-0.11190533638000488,52.03,1316992,-371.3507995605469,1496.2928974099998,2287.33642578125,9552,0.001,,
274,4795,164655,0.26697176694869995,0.4641656279563904,51.71,1317344,-468.541748046875,1500.96989673,2320.045654296875,9556,0.001,,
274,4795,164661,0.26693785190582275,0.844097912311554,51.71,1317392,-443.3282165527344,1500.4046713399998,3787.50146484375,9560,0.001,,
274,4796,164693,0.2687396705150604,1.0180180072784424,52.36,1317648,-477.12896728515625,1494.68040614,3937.238525390625,9564,0.001,,
274,4797,164712,0.2709828019142151,0.9135242700576782,51.96,1317800,-442.19366455078125,1498.9901696900001,3291.48876953125,9568,0.001,,
274,4798,164745,0.27626875042915344,1.3310877084732056,51.4,1318064,-409.660400390625,1503.6792400700003,2299.2177734375,9572,0.001,,
274,4799,164773,0.2813517451286316,1.383695125579834,51.89,1318288,-378.8305358886719,1499.1941246100002,3060.218505859375,9576,0.001,,
274,4799,164789,0.2836984395980835,0.8720874786376953,51.89,1318416,-397.6258850097656,1500.9783519299997,3807.703125,9580,0.001,,
274,4800,164823,0.2882661819458008,0.819183349609375,52.6,1318688,-466.33770751953125,1495.7524233400002,3265.9501953125,9584,0.001,,
274,4800,164841,0.2904832661151886,0.49520865082740784,52.78,1318832,-400.42596435546875,1495.8719819099997,4096.6298828125,9588,0.001,,
274,4801,164871,0.2941075265407562,0.4191839098930359,51.84,1319072,-421.54730224609375,1520.95951522,2265.96044921875,9592,0.001,,
274,4802,164913,0.2975028157234192,0.42596763372421265,51.99,1319408,-419.21832275390625,1547.0533577200001,3479.290283203125,9596,0.001,,
274,4802,164921,0.297885924577713,-0.23854979872703552,51.77,1319472,-408.72808837890625,1549.5384272800002,1610.2099609375,9600,0.001,,
274,4804,164967,0.2975567877292633,-0.22601503133773804,51.6,1319840,-390.7638854980469,1550.8497456899997,2738.46337890625,9604,0.001,,
274,4804,164977,0.2972920536994934,-0.07179112732410431,51.9,1319920,-442.45703125,1578.17826818,2147.53662109375,9608,0.001,,
274,4804,164987,0.2970484495162964,-0.7545560002326965,51.89,1320000,-395.7621765136719,1578.2890232900004,2334.588134765625,9609,0.001,,
,,,,,,1320000,,,,,,1250.0745407999998,101.6
274,4806,165008,0.29613274335861206,0.004770904779434204,53.18,1320168,-448.2283630371094,1538.3340152600001,2079.028076171875,9612,0.001,,
274,4807,165033,0.2950286567211151,-0.47497856616973877,53.33,1320368,-381.07305908203125,1537.91559841,2465.876953125,9616,0.001,,
274,4808,165070,0.2921002209186554,-1.0766276121139526,53.47,1320664,-434.85992431640625,1537.21085114,1814.679931640625,9620,0.001,,
274,4809,165100,0.2895328998565674,-0.5520903468132019,53.78,1320904,-499.5145263671875,1563.81031315,3305.920654296875,9624,0.001,,
274,4809,165125,0.2875242531299591,-1.1543631553649902,52.62,1321104,-427.14166259765625,1575.13226229,1544.8062744140625,9628,0.001,,
274,4810,165150,0.2850781977176666,-0.4014517068862915,52.35,1321304,-471.09185791015625,1577.0567787100001,4572.3193359375,9632,0.001,,
274,4811,165172,0.28306248784065247,-0.7664613723754883,52.41,1321480,-398.0186767578125,1575.3296259999997,3743.16943359375,9636,0.001,,
274,4811,165196,0.2816956043243408,0.09856382012367249,52.17,1321672,-405.80743408203125,1576.7943576400003,3517.259765625,9640,0.001,,
274,4812,165231,0.2821977138519287,0.3727434277534485,52.1,1321952,-416.902099609375,1577.31767133,2239.315673828125,9644,0.001,,
274,4813,165256,0.28336846828460693,0.299599289894104,52.27,1322152,-426.82672119140625,1578.5660507399998,2318.8291015625,9648,0.001,,
274,4813,165280,0.2840823531150818,0.4651554822921753,52.98,1322344,-446.9346618652344,1574.4537649400002,3285.078369140625,9652,0.001,,
274,4814,165306,0.28428855538368225,-0.2979373633861542,53.03,1322552,-395.9903259277344,1573.8250213899998,1988.4111328125,9656,0.001,,
274,4815,165325,0.2845941185951233,0.1692538857460022,52.99,1322704,-378.72442626953125,1574.2086730199999,1604.5703125,9660,0.001,,
274,4815,165352,0.2858368456363678,-0.4309426248073578,52.61,1322920,-430.90057373046875,1577.2895534499999,2864.805419921875,9664,0.001,,
274,4816,165379,0.285872220993042,-0.7221787571907043,52.74,1323136,-419.34893798828125,1576.7772807,2380.7822265625,9668,0.001,,
274,4817,165414,0.2844383418560028,-0.2377287745475769,52.95,1323416,-418.906982421875,1575.7044036299997,7649.18408203125,9672,0.001,,
274,4818,165460,0.28122764825820923,-0.29304245114326477,52.66,1323784,-412.227294921875,1612.2414240699998,1356.052978515625,9676,0.001,,
274,4819,165468,0.28077229857444763,-0.7769602537155151,53.21,1323848,-410.84326171875,1608.8199844100004,1631.041259765625,9680,0.001,,
274,4820,165507,0.27736788988113403,-0.1647324562072754,54.92,1324160,-518.4246826171875,1587.8061321399998,1950.185546875,9684,0.001,,
274,4821,165537,0.27519214153289795,-0.3585718274116516,54.71,1324400,-424.1980895996094,1588.12254682,2025.71044921875,9688,0.001,,
274,4821,165558,0.2736380100250244,-0.3259478807449341,54.41,1324568,-480.00323486328125,1590.4001495799998,2351.189208984375,9692,0.001,,
274,4822,165597,0.2708612084388733,-0.778735339641571,54.47,1324880,-501.908447265625,1589.5462783399996,2253.340576171875,9696,0.001,,
274,4823,165611,0.2696625292301178,-0.6450930833816528,54.66,1324992,-410.63238525390625,1587.2108228499999,2903.51220703125,9700,0.001,,
274,4824,165656,0.26689180731773376,-0.4066168963909149,54.72,1325352,-407.0788879394531,1586.71194411,3737.3896484375,9704,0.001,,
274,4825,165688,0.26576027274131775,0.40621325373649597,54.76,1325608,-355.40191650390625,1584.4181283300004,4423.90283203125,9708,0.001,,
274,4825,165706,0.26551610231399536,0.5544850826263428,54.03,1325752,-452.50946044921875,1617.9805486300002,3955.9345703125,9712,0.001,,
274,4826,165734,0.2660784125328064,0.5874463319778442,53.65,1325976,-395.43841552734375,1616.8597690200002,2029.175048828125,9716,0.001,,
274,4827,165765,0.2670930027961731,-0.21428458392620087,53.35,1326224,-430.18963623046875,1616.0915473100001,5155.1630859375,9720,0.001,,
274,4828,165794,0.2672189772129059,-0.2834407389163971,53.06,1326456,-423.806884765625,1617.59325063,2587.5244140625,9724,0.001,,
274,4828,165819,0.2671055793762207,-0.055557459592819214,52.57,1326656,-428.62811279296875,1621.2407044099998,1752.623291015625,9728,0.001,,
274,4829,165835,0.2667180597782135,-0.38798224925994873,55.65,1326784,-407.156005859375,1595.3171150800001,3158.306640625,9732,0.001,,
274,4829,165861,0.26610255241394043,0.033086955547332764,55.33,1326992,-340.00927734375,1599.9761705400003,2999.83642578125,9736,0.001,,
274,4830,165883,0.2658606171607971,0.4993028938770294,55.01,1327168,-491.3902893066406,1572.3467908000002,1978.91259765625,9740,0.001,,
274,4831,165911,0.2668655514717102,0.9219644665718079,55.06,1327392,-480.75604248046875,1569.37072971,3517.5087890625,9744,0.001,,
274,4831,165930,0.267719030380249,-0.1759854406118393,54.9,1327544,-470.584228515625,1569.2683049200004,4013.832763671875,9748,0.001,,
274,4832,165955,0.2689778208732605,0.5507065653800964,54.34,1327744,-463.408447265625,1573.2559045900002,3384.7138671875,9752,0.001,,
274,4833,165982,0.27083709836006165,0.2973253130912781,54.33,1327960,-453.2413330078125,1574.72799134,3258.50146484375,9756,0.001,,
274,4833,166003,0.27254992723464966,0.15908598899841309,54.5,1328128,-427.689697265625,1574.4917906700002,2520.406982421875,9760,0.001,,
274,4834,166029,0.2742425203323364,0.4939821660518646,54.44,1328336,-459.8856201171875,1576.11091698,2597.4501953125,9764,0.001,,
274,4835,166068,0.2760053277015686,-0.10740223526954651,54.46,1328648,-368.6484069824219,1575.6417020499998,3173.515625,9768,0.001,,
274,4836,166083,0.276317834854126,0.3400252163410187,54.5,1328768,-415.6897888183594,1575.2662238999997,2420.9404296875,9772,0.001,,
274,4836,166114,0.2781554162502289,0.40860602259635925,55.13,1329016,-490.526123046875,1538.0455751099998,3632.466064453125,9776,0.001,,
274,4837,166135,0.27997902035713196,0.8979704976081848,54.73,1329184,-470.5120849609375,1539.87771595,3371.996337890625,9780,0.001,,
274,4838,166162,0.28226399421691895,0.5141559839248657,52.49,1329400,-431.251953125,1513.97462777,2509.822265625,9784,0.001,,
274,4838,166187,0.2828843295574188,-0.1505226343870163,52.47,1329600,-381.94854736328125,1515.92677689,3181.43310546875,9788,0.001,,
274,4839,166215,0.28172528743743896,-0.6474571824073792,52.79,1329824,-408.1821594238281,1508.2226533399999,3002.271484375,9792,0.001,,
274,4840,166237,0.279843270778656,-0.03778356313705444,52.85,1330000,-403.1706848144531,1506.76666369,2194.3974609375,9795,0.001,,
,,,,,,1330000,,,,,,1097.9292529999998,40.0
274,4840,166245,0.27943235635757446,-0.6794384717941284,52.93,1330064,-431.72442626953125,1504.3274351899997,5708.68994140625,9796,0.001,,
274,4841,166262,0.27836358547210693,0.09821164608001709,53.04,1330200,-400.47998046875,1502.0519944699997,1924.199462890625,9800,0.001,,
274,4842,166290,0.2772858142852783,-0.17139573395252228,52.99,1330424,-400.32489013671875,1502.1231157,7678.5654296875,9804,0.001,,
274,4842,166317,0.2766936421394348,0.09553653001785278,53.1,1330640,-403.4651184082031,1501.85877934,3483.33642578125,9808,0.001,,
274,4843,166343,0.2763241231441498,0.1902482807636261,52.54,1330848,-449.8012390136719,1507.1399820699999,2269.38525390625,9812,0.001,,
274,4844,166364,0.27623745799064636,-0.06971290707588196,52.88,1331016,-410.35711669921875,1507.7767273999998,3926.2099609375,9816,0.001,,
274,4844,166391,0.2754049003124237,-0.8141553401947021,52.8,1331232,-307.5676574707031,1510.93670393,3288.736328125,9820,0.001,,
274,4845,166418,0.2730579674243927,-1.3084297180175781,52.81,1331448,-447.5841979980469,1511.23890779,4210.87744140625,9824,0.001,,
274,4846,166444,0.2697933316230774,-0.9878812432289124,53.24,1331656,-339.98455810546875,1508.08232503,3476.873046875,9828,0.001,,
274,4847,166492,0.2655506730079651,-1.1300373077392578,50.16,1332040,-466.5551452636719,1497.9490456899998,3591.18212890625,9832,0.001,,
274,4848,166515,0.26415765285491943,0.1261633336544037,51.01,1332224,-361.5946960449219,1489.52412863,2335.910888671875,9836,0.001,,
274,4849,166546,0.2625517249107361,-0.7208892107009888,51.69,1332472,-453.98876953125,1514.3181362900002,1797.9862060546875,9840,0.001,,
274,4850,166591,0.26090529561042786,-0.3159499764442444,51.73,1332832,-513.8816528320312,1515.8013848799997,2060.013427734375,9844,0.001,,
274,4850,166613,0.259817510843277,-0.15644550323486328,52.57,1333008,-402.4546203613281,1508.66223419,3336.47119140625,9848,0.001,,
274,4851,166643,0.2582160234451294,0.4260985255241394,52.81,1333248,-369.420654296875,1507.0331781399996,4474.02001953125,9852,0.001,,
274,4852,166673,0.2578715682029724,0.03402668237686157,52.88,1333488,-400.740966796875,1505.7850941699996,3402.48291015625,9856,0.001,,
274,4853,166704,0.25790339708328247,0.14360754191875458,53.13,1333736,-387.57080078125,1501.7373668400003,3125.316162109375,9860,0.001,,
274,4853,166721,0.2585447132587433,-0.11220111697912216,53.09,1333872,-386.3687438964844,1501.26488262,3128.802490234375,9864,0.001,,
274,4854,166765,0.26199814677238464,-0.025615066289901733,53.02,1334224,-412.6051330566406,1501.1844602099998,3089.103515625,9868,0.001,,
274,4856,166808,0.2658957242965698,0.8026865124702454,53.13,1334568,-423.87127685546875,1498.35193555,2854.291259765625,9872,0.001,,
274,4857,166850,0.2699757516384125,0.5586575865745544,56.6,1334904,-430.46319580078125,1490.6091002599999,2501.997314453125,9876,0.001,,
274,4858,166893,0.272416889667511,-0.37141183018684387,58.6,1335248,-395.55975341796875,1470.60110016,5127.9462890625,9880,0.001,,
274,4858,166907,0.2724498510360718,-0.13062407076358795,58.83,1335360,-455.8236083984375,1515.3530377300003,3067.575927734375,9884,0.001,,
274,4859,166947,0.271085262298584,-0.8773592114448547,60.05,1335680,-467.2701721191406,1506.4003727600002,2138.34033203125,9888,0.001,,
274,4860,166970,0.26946312189102173,-0.575188934803009,60.52,1335864,-497.2202453613281,1506.16847082,3995.4775390625,9892,0.001,,
274,4861,166994,0.26835376024246216,-0.2162027806043625,60.74,1336056,-398.4521484375,1504.1043882699998,4557.349609375,9896,0.001,,
274,4861,167021,0.26724323630332947,0.049665093421936035,60.5,1336272,-356.2007141113281,1507.6998973600003,2467.559326171875,9900,0.001,,
274,4862,167047,0.2662745416164398,-0.8376523852348328,60.62,1336480,-447.7510986328125,1506.62915883,4122.14599609375,9904,0.001,,
274,4863,167073,0.265250027179718,-0.5447659492492676,60.86,1336688,-412.543212890625,1505.6748948500003,3878.121337890625,9908,0.001,,
274,4864,167094,0.2645011246204376,0.742525577545166,60.83,1336856,-484.54803466796875,1506.5856710500004,1800.110595703125,9912,0.001,,
274,4865,167135,0.2653687000274658,0.2830715775489807,60.71,1337184,-412.5693359375,1509.4361041400005,2058.875732421875,9916,0.001,,
274,4865,167154,0.26600244641304016,0.18728704750537872,61.01,1337336,-494.0426025390625,1507.2740913400003,4086.916259765625,9920,0.001,,
274,4866,167185,0.2672343850135803,-0.06016331911087036,61.38,1337584,-501.9360046386719,1498.5133471800002,3602.5263671875,9924,0.001,,
274,4866,167201,0.26759111881256104,-0.1475173830986023,61.03,1337712,-449.1294250488281,1502.1832571600003,1728.4482421875,9928,0.001,,
274,4867,167228,0.26742368936538696,-0.5937877893447876,60.73,1337928,-366.7301025390625,1541.2922570900002,2187.942138671875,9932,0.001,,
274,4868,167246,0.26662489771842957,-0.202754408121109,59.96,1338072,-470.1209411621094,1548.3897570600002,2528.82470703125,9936,0.001,,
274,4869,167280,0.2651534974575043,-0.39568284153938293,59.58,1338344,-484.07122802734375,1551.5987901199999,2908.18310546875,9940,0.001,,
274,4869,167312,0.2634733021259308,-0.11009542644023895,59.77,1338600,-391.167724609375,1550.2868173200006,5763.640625,9944,0.001,,
274,4870,167328,0.2627418041229248,0.18041011691093445,58.91,1338728,-385.70147705078125,1558.8504292700004,1643.1876220703125,9948,0.001,,
274,4871,167363,0.2618642747402191,-0.19114840030670166,58.47,1339008,-500.06915283203125,1562.8641814899997,1971.0205078125,9952,0.001,,
274,4871,167384,0.2619536221027374,0.8666354417800903,59.19,1339176,-503.2857360839844,1552.8473942200005,2908.6162109375,9956,0.001,,
274,4872,167419,0.264573335647583,0.9775626063346863,59.38,1339456,-457.030029296875,1551.1180455200001,4370.7490234375,9960,0.001,,
274,4873,167438,0.26654955744743347,0.23489099740982056,59.61,1339608,-384.86614990234375,1547.1553778900002,3173.00146484375,9964,0.001,,
274,4874,167466,0.26969483494758606,0.615038275718689,59.96,1339832,-447.5423583984375,1544.95466703,4868.3486328125,9968,0.001,,
274,4874,167487,0.27189451456069946,0.39308449625968933,59.67,1340000,-404.2900390625,1507.8299812500002,2417.425048828125,9970,0.001,,
,,,,,,1340000,,,,,,1656.442959,54.0
274,4875,167501,0.2730148136615753,-0.7768749594688416,59.92,1340112,-494.9373779296875,1507.0883297700002,3562.8671875,9972,0.001,,
274,4876,167523,0.2736414074897766,0.1335677206516266,56.17,1340288,-478.77734375,1550.0806858700003,2364.80517578125,9976,0.001,,
274,4876,167554,0.2737794518470764,-0.3494543135166168,54.72,1340536,-437.61767578125,1567.8616695599994,3024.28857421875,9980,0.001,,
274,4877,167576,0.2729344666004181,-1.1775460243225098,54.53,1340712,-402.3233337402344,1569.1059684300008,4550.505859375,9984,0.001,,
274,4878,167612,0.2705857455730438,-0.4429498612880707,53.78,1341000,-446.3892822265625,1570.04787366,3237.333984375,9988,0.001,,
274,4878,167619,0.27035433053970337,0.11995017528533936,53.08,1341056,-375.69940185546875,1577.2923904899997,3125.2236328125,9992,0.001,,
274,4879,167662,0.2706974446773529,0.9890897870063782,52.59,1341400,-457.97576904296875,1549.78297139,3252.208984375,9996,0.001,,
274,4880,167684,0.27239975333213806,0.8268905282020569,52.72,1341576,-447.1876220703125,1548.8502431999996,8032.7685546875,10000,0.001,,
274,4881,167708,0.27422013878822327,-0.29735156893730164,52.55,1341768,-507.434814453125,1550.38848983,5073.48095703125,10004,0.001,,
274,4881,167735,0.27495571970939636,-0.6877236366271973,52.1,1341984,-444.0790100097656,1554.66178147,3748.6396484375,10008,0.001,,
274,4882,167763,0.2750278413295746,0.010071471333503723,51.88,1342208,-413.0390625,1513.14606033,2108.913818359375,10012,0.001,,
274,4883,167788,0.27503737807273865,-0.25224465131759644,51.61,1342408,-465.77362060546875,1511.4194237000002,3194.35888671875,10016,0.001,,
274,4884,167820,0.27427053451538086,-0.15402047336101532,51.54,1342664,-479.4430847167969,1508.4307640800002,2508.44091796875,10020,0.001,,
274,4884,167843,0.2729884386062622,-0.661858856678009,51.08,1342848,-460.581298828125,1514.0850140100001,2650.08837890625,10024,0.001,,
